id,date,time,hour,weekday,steps,HR,intensity
13,2020-01-30,2020-01-30T08:00:00Z,8,Thu,0,101,0
13,2020-01-30,2020-01-30T08:01:00Z,8,Thu,0,103,1
13,2020-01-30,2020-01-30T08:02:00Z,8,Thu,0,100,1
13,2020-01-30,2020-01-30T08:03:00Z,8,Thu,0,103,1
13,2020-01-30,2020-01-30T08:04:00Z,8,Thu,0,105,0
13,2020-01-30,2020-01-30T08:05:00Z,8,Thu,0,103,0
13,2020-01-30,2020-01-30T08:06:00Z,8,Thu,0,105,0
13,2020-01-30,2020-01-30T08:07:00Z,8,Thu,0,104,0
13,2020-01-30,2020-01-30T08:08:00Z,8,Thu,0,104,0
13,2020-01-30,2020-01-30T08:09:00Z,8,Thu,0,103,0
13,2020-01-30,2020-01-30T08:10:00Z,8,Thu,0,103,0
13,2020-01-30,2020-01-30T08:11:00Z,8,Thu,0,102,0
13,2020-01-30,2020-01-30T08:12:00Z,8,Thu,0,102,0
13,2020-01-30,2020-01-30T08:13:00Z,8,Thu,0,103,1
13,2020-01-30,2020-01-30T08:14:00Z,8,Thu,0,103,0
13,2020-01-30,2020-01-30T08:15:00Z,8,Thu,0,103,0
13,2020-01-30,2020-01-30T08:16:00Z,8,Thu,0,105,0
13,2020-01-30,2020-01-30T08:17:00Z,8,Thu,0,104,0
13,2020-01-30,2020-01-30T08:18:00Z,8,Thu,0,104,0
13,2020-01-30,2020-01-30T08:19:00Z,8,Thu,0,106,0
13,2020-01-30,2020-01-30T08:20:00Z,8,Thu,0,104,0
13,2020-01-30,2020-01-30T08:21:00Z,8,Thu,0,103,0
13,2020-01-30,2020-01-30T08:22:00Z,8,Thu,0,106,1
13,2020-01-30,2020-01-30T08:23:00Z,8,Thu,0,104,0
13,2020-01-30,2020-01-30T08:24:00Z,8,Thu,0,105,0
13,2020-01-30,2020-01-30T08:25:00Z,8,Thu,0,105,0
13,2020-01-30,2020-01-30T08:26:00Z,8,Thu,0,104,0
13,2020-01-30,2020-01-30T08:27:00Z,8,Thu,0,105,0
13,2020-01-30,2020-01-30T08:28:00Z,8,Thu,0,103,0
13,2020-01-30,2020-01-30T08:29:00Z,8,Thu,0,103,0
13,2020-01-30,2020-01-30T08:30:00Z,8,Thu,0,104,0
13,2020-01-30,2020-01-30T08:31:00Z,8,Thu,0,107,1
13,2020-01-30,2020-01-30T08:32:00Z,8,Thu,0,110,1
13,2020-01-30,2020-01-30T08:33:00Z,8,Thu,0,102,0
13,2020-01-30,2020-01-30T08:34:00Z,8,Thu,0,103,0
13,2020-01-30,2020-01-30T08:35:00Z,8,Thu,0,102,0
13,2020-01-30,2020-01-30T08:36:00Z,8,Thu,0,101,0
13,2020-01-30,2020-01-30T08:37:00Z,8,Thu,0,103,0
13,2020-01-30,2020-01-30T08:38:00Z,8,Thu,0,102,0
13,2020-01-30,2020-01-30T08:39:00Z,8,Thu,0,102,0
13,2020-01-30,2020-01-30T08:40:00Z,8,Thu,0,103,0
13,2020-01-30,2020-01-30T08:41:00Z,8,Thu,0,102,0
13,2020-01-30,2020-01-30T08:42:00Z,8,Thu,0,103,0
13,2020-01-30,2020-01-30T08:43:00Z,8,Thu,0,102,0
13,2020-01-30,2020-01-30T08:44:00Z,8,Thu,0,100,0
13,2020-01-30,2020-01-30T08:45:00Z,8,Thu,0,105,1
13,2020-01-30,2020-01-30T08:46:00Z,8,Thu,0,101,0
13,2020-01-30,2020-01-30T08:47:00Z,8,Thu,0,101,0
13,2020-01-30,2020-01-30T08:48:00Z,8,Thu,0,101,0
13,2020-01-30,2020-01-30T08:49:00Z,8,Thu,0,101,0
13,2020-01-30,2020-01-30T08:50:00Z,8,Thu,0,100,0
13,2020-01-30,2020-01-30T08:51:00Z,8,Thu,0,103,0
13,2020-01-30,2020-01-30T08:52:00Z,8,Thu,0,100,0
13,2020-01-30,2020-01-30T08:53:00Z,8,Thu,0,101,0
13,2020-01-30,2020-01-30T08:54:00Z,8,Thu,0,101,1
13,2020-01-30,2020-01-30T08:55:00Z,8,Thu,0,104,0
13,2020-01-30,2020-01-30T08:56:00Z,8,Thu,0,99,0
13,2020-01-30,2020-01-30T08:57:00Z,8,Thu,0,103,1
13,2020-01-30,2020-01-30T08:58:00Z,8,Thu,0,103,0
13,2020-01-30,2020-01-30T08:59:00Z,8,Thu,0,93,0
13,2020-01-30,2020-01-30T09:00:00Z,9,Thu,0,100,1
13,2020-01-30,2020-01-30T09:01:00Z,9,Thu,0,99,0
13,2020-01-30,2020-01-30T09:02:00Z,9,Thu,0,102,0
13,2020-01-30,2020-01-30T09:03:00Z,9,Thu,0,103,0
13,2020-01-30,2020-01-30T09:04:00Z,9,Thu,0,104,0
13,2020-01-30,2020-01-30T09:05:00Z,9,Thu,0,102,0
13,2020-01-30,2020-01-30T09:06:00Z,9,Thu,0,101,0
13,2020-01-30,2020-01-30T09:07:00Z,9,Thu,0,96,0
13,2020-01-30,2020-01-30T09:08:00Z,9,Thu,0,101,0
13,2020-01-30,2020-01-30T09:09:00Z,9,Thu,0,105,0
13,2020-01-30,2020-01-30T09:10:00Z,9,Thu,0,105,0
13,2020-01-30,2020-01-30T09:11:00Z,9,Thu,0,105,0
13,2020-01-30,2020-01-30T09:12:00Z,9,Thu,0,102,0
13,2020-01-30,2020-01-30T09:13:00Z,9,Thu,0,104,0
13,2020-01-30,2020-01-30T09:14:00Z,9,Thu,0,104,0
13,2020-01-30,2020-01-30T09:15:00Z,9,Thu,0,108,1
13,2020-01-30,2020-01-30T09:16:00Z,9,Thu,0,106,1
13,2020-01-30,2020-01-30T09:17:00Z,9,Thu,0,108,1
13,2020-01-30,2020-01-30T09:18:00Z,9,Thu,0,111,1
13,2020-01-30,2020-01-30T09:19:00Z,9,Thu,0,109,1
13,2020-01-30,2020-01-30T09:20:00Z,9,Thu,0,119,1
13,2020-01-30,2020-01-30T09:21:00Z,9,Thu,0,116,0
13,2020-01-30,2020-01-30T09:22:00Z,9,Thu,0,114,1
13,2020-01-30,2020-01-30T09:23:00Z,9,Thu,0,109,1
13,2020-01-30,2020-01-30T09:24:00Z,9,Thu,0,108,0
13,2020-01-30,2020-01-30T09:25:00Z,9,Thu,0,109,0
