id,date,time,hour,weekday,steps,HR,intensity
9,2019-07-09,2019-07-09T08:00:00Z,8,Tue,0,94,0
9,2019-07-09,2019-07-09T08:01:00Z,8,Tue,0,89,0
9,2019-07-09,2019-07-09T08:02:00Z,8,Tue,0,97,0
9,2019-07-09,2019-07-09T08:03:00Z,8,Tue,0,93,0
9,2019-07-09,2019-07-09T08:04:00Z,8,Tue,0,93,0
9,2019-07-09,2019-07-09T08:05:00Z,8,Tue,0,93,0
9,2019-07-09,2019-07-09T08:06:00Z,8,Tue,35,95,1
9,2019-07-09,2019-07-09T08:07:00Z,8,Tue,0,102,1
9,2019-07-09,2019-07-09T08:08:00Z,8,Tue,0,102,0
9,2019-07-09,2019-07-09T08:09:00Z,8,Tue,0,96,0
9,2019-07-09,2019-07-09T08:10:00Z,8,Tue,0,97,0
9,2019-07-09,2019-07-09T08:11:00Z,8,Tue,0,98,0
9,2019-07-09,2019-07-09T08:12:00Z,8,Tue,0,101,1
9,2019-07-09,2019-07-09T08:13:00Z,8,Tue,0,102,1
9,2019-07-09,2019-07-09T08:14:00Z,8,Tue,0,101,0
9,2019-07-09,2019-07-09T08:15:00Z,8,Tue,0,101,1
9,2019-07-09,2019-07-09T08:16:00Z,8,Tue,0,105,1
9,2019-07-09,2019-07-09T08:17:00Z,8,Tue,0,107,1
9,2019-07-09,2019-07-09T08:18:00Z,8,Tue,0,101,0
9,2019-07-09,2019-07-09T08:19:00Z,8,Tue,0,98,0
9,2019-07-09,2019-07-09T08:20:00Z,8,Tue,0,95,0
9,2019-07-09,2019-07-09T08:21:00Z,8,Tue,4,98,1
9,2019-07-09,2019-07-09T08:22:00Z,8,Tue,31,110,1
9,2019-07-09,2019-07-09T08:23:00Z,8,Tue,2,118,1
9,2019-07-09,2019-07-09T08:24:00Z,8,Tue,0,114,1
9,2019-07-09,2019-07-09T08:25:00Z,8,Tue,24,114,1
9,2019-07-09,2019-07-09T08:26:00Z,8,Tue,0,103,1
9,2019-07-09,2019-07-09T08:27:00Z,8,Tue,0,105,1
9,2019-07-09,2019-07-09T08:28:00Z,8,Tue,0,101,0
9,2019-07-09,2019-07-09T08:29:00Z,8,Tue,0,88,0
9,2019-07-09,2019-07-09T08:30:00Z,8,Tue,0,89,0
9,2019-07-09,2019-07-09T08:31:00Z,8,Tue,0,89,0
9,2019-07-09,2019-07-09T08:32:00Z,8,Tue,0,85,0
9,2019-07-09,2019-07-09T08:33:00Z,8,Tue,0,91,0
9,2019-07-09,2019-07-09T08:34:00Z,8,Tue,0,93,0
9,2019-07-09,2019-07-09T08:35:00Z,8,Tue,0,96,0
9,2019-07-09,2019-07-09T08:36:00Z,8,Tue,0,100,0
9,2019-07-09,2019-07-09T08:37:00Z,8,Tue,0,105,1
9,2019-07-09,2019-07-09T08:38:00Z,8,Tue,0,104,1
9,2019-07-09,2019-07-09T08:39:00Z,8,Tue,0,103,1
9,2019-07-09,2019-07-09T08:40:00Z,8,Tue,6,106,1
9,2019-07-09,2019-07-09T08:41:00Z,8,Tue,8,105,1
9,2019-07-09,2019-07-09T08:42:00Z,8,Tue,0,100,0
9,2019-07-09,2019-07-09T08:43:00Z,8,Tue,6,102,1
9,2019-07-09,2019-07-09T08:44:00Z,8,Tue,0,99,0
9,2019-07-09,2019-07-09T08:45:00Z,8,Tue,0,97,0
9,2019-07-09,2019-07-09T08:46:00Z,8,Tue,0,101,0
9,2019-07-09,2019-07-09T08:47:00Z,8,Tue,0,106,1
9,2019-07-09,2019-07-09T08:48:00Z,8,Tue,0,112,1
9,2019-07-09,2019-07-09T08:49:00Z,8,Tue,17,108,1
9,2019-07-09,2019-07-09T08:50:00Z,8,Tue,0,100,0
9,2019-07-09,2019-07-09T08:51:00Z,8,Tue,0,105,1
