id,date,time,hour,weekday,steps,HR,intensity
42,2021-11-23,2021-11-23T08:00:00Z,8,Tue,0,93,0
42,2021-11-23,2021-11-23T08:01:00Z,8,Tue,0,89,0
42,2021-11-23,2021-11-23T08:02:00Z,8,Tue,0,88,0
42,2021-11-23,2021-11-23T08:03:00Z,8,Tue,0,88,0
42,2021-11-23,2021-11-23T08:04:00Z,8,Tue,0,95,0
42,2021-11-23,2021-11-23T08:05:00Z,8,Tue,0,94,0
42,2021-11-23,2021-11-23T08:06:00Z,8,Tue,89,93,1
42,2021-11-23,2021-11-23T08:07:00Z,8,Tue,0,90,0
42,2021-11-23,2021-11-23T08:08:00Z,8,Tue,0,84,0
42,2021-11-23,2021-11-23T08:09:00Z,8,Tue,0,83,0
42,2021-11-23,2021-11-23T08:10:00Z,8,Tue,0,83,0
42,2021-11-23,2021-11-23T08:11:00Z,8,Tue,0,80,0
42,2021-11-23,2021-11-23T08:12:00Z,8,Tue,20,84,1
42,2021-11-23,2021-11-23T08:13:00Z,8,Tue,0,87,0
42,2021-11-23,2021-11-23T08:14:00Z,8,Tue,0,83,0
42,2021-11-23,2021-11-23T08:15:00Z,8,Tue,0,81,0
42,2021-11-23,2021-11-23T08:16:00Z,8,Tue,0,81,0
42,2021-11-23,2021-11-23T08:17:00Z,8,Tue,5,82,1
42,2021-11-23,2021-11-23T08:18:00Z,8,Tue,20,92,1
42,2021-11-23,2021-11-23T08:19:00Z,8,Tue,0,93,0
42,2021-11-23,2021-11-23T08:20:00Z,8,Tue,6,94,1
42,2021-11-23,2021-11-23T08:21:00Z,8,Tue,58,95,1
42,2021-11-23,2021-11-23T08:22:00Z,8,Tue,8,97,1
42,2021-11-23,2021-11-23T08:23:00Z,8,Tue,14,94,1
42,2021-11-23,2021-11-23T08:24:00Z,8,Tue,18,92,1
42,2021-11-23,2021-11-23T08:25:00Z,8,Tue,94,92,1
42,2021-11-23,2021-11-23T08:26:00Z,8,Tue,70,97,1
42,2021-11-23,2021-11-23T08:27:00Z,8,Tue,6,92,1
42,2021-11-23,2021-11-23T08:28:00Z,8,Tue,0,83,0
42,2021-11-23,2021-11-23T08:29:00Z,8,Tue,50,81,1
42,2021-11-23,2021-11-23T08:30:00Z,8,Tue,71,85,1
42,2021-11-23,2021-11-23T08:31:00Z,8,Tue,92,98,1
42,2021-11-23,2021-11-23T08:32:00Z,8,Tue,19,100,1
42,2021-11-23,2021-11-23T08:33:00Z,8,Tue,40,97,1
42,2021-11-23,2021-11-23T08:34:00Z,8,Tue,0,94,0
42,2021-11-23,2021-11-23T08:35:00Z,8,Tue,78,96,1
42,2021-11-23,2021-11-23T08:36:00Z,8,Tue,4,97,1
42,2021-11-23,2021-11-23T08:37:00Z,8,Tue,9,97,1
42,2021-11-23,2021-11-23T08:38:00Z,8,Tue,52,99,1
42,2021-11-23,2021-11-23T08:39:00Z,8,Tue,40,97,1
42,2021-11-23,2021-11-23T08:40:00Z,8,Tue,0,88,0
42,2021-11-23,2021-11-23T08:41:00Z,8,Tue,0,80,0
42,2021-11-23,2021-11-23T08:42:00Z,8,Tue,0,76,0
42,2021-11-23,2021-11-23T08:43:00Z,8,Tue,0,80,0
42,2021-11-23,2021-11-23T08:44:00Z,8,Tue,0,80,0
42,2021-11-23,2021-11-23T08:45:00Z,8,Tue,0,77,0
42,2021-11-23,2021-11-23T08:46:00Z,8,Tue,0,79,0
42,2021-11-23,2021-11-23T08:47:00Z,8,Tue,0,81,0
42,2021-11-23,2021-11-23T08:48:00Z,8,Tue,0,82,0
42,2021-11-23,2021-11-23T08:49:00Z,8,Tue,0,81,0
42,2021-11-23,2021-11-23T08:50:00Z,8,Tue,0,81,0
42,2021-11-23,2021-11-23T08:51:00Z,8,Tue,0,75,0
42,2021-11-23,2021-11-23T08:52:00Z,8,Tue,0,81,0
42,2021-11-23,2021-11-23T08:53:00Z,8,Tue,0,78,0
42,2021-11-23,2021-11-23T08:54:00Z,8,Tue,0,78,0
42,2021-11-23,2021-11-23T08:55:00Z,8,Tue,0,77,0
42,2021-11-23,2021-11-23T08:56:00Z,8,Tue,0,79,0
42,2021-11-23,2021-11-23T08:57:00Z,8,Tue,0,78,0
42,2021-11-23,2021-11-23T08:58:00Z,8,Tue,0,78,0
42,2021-11-23,2021-11-23T08:59:00Z,8,Tue,0,79,0
42,2021-11-23,2021-11-23T09:00:00Z,9,Tue,0,78,0
42,2021-11-23,2021-11-23T09:01:00Z,9,Tue,0,79,0
42,2021-11-23,2021-11-23T09:02:00Z,9,Tue,0,83,0
42,2021-11-23,2021-11-23T09:03:00Z,9,Tue,0,84,0
42,2021-11-23,2021-11-23T09:04:00Z,9,Tue,0,80,0
42,2021-11-23,2021-11-23T09:05:00Z,9,Tue,0,80,0
42,2021-11-23,2021-11-23T09:06:00Z,9,Tue,0,79,0
42,2021-11-23,2021-11-23T09:07:00Z,9,Tue,0,77,0
42,2021-11-23,2021-11-23T09:08:00Z,9,Tue,0,76,0
42,2021-11-23,2021-11-23T09:09:00Z,9,Tue,0,80,0
42,2021-11-23,2021-11-23T09:10:00Z,9,Tue,0,79,0
42,2021-11-23,2021-11-23T09:11:00Z,9,Tue,0,81,0
42,2021-11-23,2021-11-23T09:12:00Z,9,Tue,0,81,0
42,2021-11-23,2021-11-23T09:13:00Z,9,Tue,0,81,0
42,2021-11-23,2021-11-23T09:14:00Z,9,Tue,0,79,0
42,2021-11-23,2021-11-23T09:15:00Z,9,Tue,0,82,0
42,2021-11-23,2021-11-23T09:16:00Z,9,Tue,0,81,0
42,2021-11-23,2021-11-23T09:17:00Z,9,Tue,0,80,0
42,2021-11-23,2021-11-23T09:18:00Z,9,Tue,0,84,0
42,2021-11-23,2021-11-23T09:19:00Z,9,Tue,0,80,0
42,2021-11-23,2021-11-23T09:20:00Z,9,Tue,0,81,0
42,2021-11-23,2021-11-23T09:21:00Z,9,Tue,0,79,0
