id,date,time,hour,weekday,steps,HR,intensity
34,2021-06-08,2021-06-08T08:00:00Z,8,Tue,0,74,0
34,2021-06-08,2021-06-08T08:01:00Z,8,Tue,0,73,0
34,2021-06-08,2021-06-08T08:02:00Z,8,Tue,0,74,0
34,2021-06-08,2021-06-08T08:03:00Z,8,Tue,0,77,0
34,2021-06-08,2021-06-08T08:04:00Z,8,Tue,0,68,0
34,2021-06-08,2021-06-08T08:05:00Z,8,Tue,0,69,0
34,2021-06-08,2021-06-08T08:06:00Z,8,Tue,0,73,0
34,2021-06-08,2021-06-08T08:07:00Z,8,Tue,0,72,0
34,2021-06-08,2021-06-08T08:08:00Z,8,Tue,0,71,0
34,2021-06-08,2021-06-08T08:09:00Z,8,Tue,0,70,0
34,2021-06-08,2021-06-08T08:10:00Z,8,Tue,0,71,0
34,2021-06-08,2021-06-08T08:11:00Z,8,Tue,0,70,0
34,2021-06-08,2021-06-08T08:12:00Z,8,Tue,0,69,0
34,2021-06-08,2021-06-08T08:13:00Z,8,Tue,0,74,0
34,2021-06-08,2021-06-08T08:14:00Z,8,Tue,0,76,0
34,2021-06-08,2021-06-08T08:15:00Z,8,Tue,0,76,0
34,2021-06-08,2021-06-08T08:16:00Z,8,Tue,0,75,0
34,2021-06-08,2021-06-08T08:17:00Z,8,Tue,0,78,0
34,2021-06-08,2021-06-08T08:18:00Z,8,Tue,0,79,0
34,2021-06-08,2021-06-08T08:19:00Z,8,Tue,0,79,0
34,2021-06-08,2021-06-08T08:20:00Z,8,Tue,0,74,0
34,2021-06-08,2021-06-08T08:21:00Z,8,Tue,0,81,0
34,2021-06-08,2021-06-08T08:22:00Z,8,Tue,0,83,0
34,2021-06-08,2021-06-08T08:23:00Z,8,Tue,0,72,0
34,2021-06-08,2021-06-08T08:24:00Z,8,Tue,0,82,0
34,2021-06-08,2021-06-08T08:25:00Z,8,Tue,0,81,0
34,2021-06-08,2021-06-08T08:26:00Z,8,Tue,0,80,0
34,2021-06-08,2021-06-08T08:27:00Z,8,Tue,0,82,0
34,2021-06-08,2021-06-08T08:28:00Z,8,Tue,0,77,0
34,2021-06-08,2021-06-08T08:29:00Z,8,Tue,0,80,0
34,2021-06-08,2021-06-08T08:30:00Z,8,Tue,0,73,0
34,2021-06-08,2021-06-08T08:31:00Z,8,Tue,0,69,0
34,2021-06-08,2021-06-08T08:32:00Z,8,Tue,0,75,0
34,2021-06-08,2021-06-08T08:33:00Z,8,Tue,0,78,0
34,2021-06-08,2021-06-08T08:34:00Z,8,Tue,0,80,0
34,2021-06-08,2021-06-08T08:35:00Z,8,Tue,0,77,0
34,2021-06-08,2021-06-08T08:36:00Z,8,Tue,0,83,0
34,2021-06-08,2021-06-08T08:37:00Z,8,Tue,0,81,0
34,2021-06-08,2021-06-08T08:38:00Z,8,Tue,0,74,0
34,2021-06-08,2021-06-08T08:39:00Z,8,Tue,0,80,0
34,2021-06-08,2021-06-08T08:40:00Z,8,Tue,0,78,0
34,2021-06-08,2021-06-08T08:41:00Z,8,Tue,0,76,0
34,2021-06-08,2021-06-08T08:42:00Z,8,Tue,0,79,0
34,2021-06-08,2021-06-08T08:43:00Z,8,Tue,0,74,0
34,2021-06-08,2021-06-08T08:44:00Z,8,Tue,0,77,0
34,2021-06-08,2021-06-08T08:45:00Z,8,Tue,0,80,0
34,2021-06-08,2021-06-08T08:46:00Z,8,Tue,0,79,0
34,2021-06-08,2021-06-08T08:47:00Z,8,Tue,0,73,0
34,2021-06-08,2021-06-08T08:48:00Z,8,Tue,0,77,0
34,2021-06-08,2021-06-08T08:49:00Z,8,Tue,0,74,0
34,2021-06-08,2021-06-08T08:50:00Z,8,Tue,0,76,0
34,2021-06-08,2021-06-08T08:51:00Z,8,Tue,0,75,0
34,2021-06-08,2021-06-08T08:52:00Z,8,Tue,0,78,0
34,2021-06-08,2021-06-08T08:53:00Z,8,Tue,0,72,0
34,2021-06-08,2021-06-08T08:54:00Z,8,Tue,0,72,0
34,2021-06-08,2021-06-08T08:55:00Z,8,Tue,0,71,0
34,2021-06-08,2021-06-08T08:56:00Z,8,Tue,0,73,0
34,2021-06-08,2021-06-08T08:57:00Z,8,Tue,0,73,0
34,2021-06-08,2021-06-08T08:58:00Z,8,Tue,0,75,0
34,2021-06-08,2021-06-08T08:59:00Z,8,Tue,0,76,0
34,2021-06-08,2021-06-08T09:00:00Z,9,Tue,0,74,0
34,2021-06-08,2021-06-08T09:01:00Z,9,Tue,0,74,0
34,2021-06-08,2021-06-08T09:02:00Z,9,Tue,0,75,0
34,2021-06-08,2021-06-08T09:03:00Z,9,Tue,0,75,0
34,2021-06-08,2021-06-08T09:04:00Z,9,Tue,0,74,0
34,2021-06-08,2021-06-08T09:05:00Z,9,Tue,0,74,0
34,2021-06-08,2021-06-08T09:06:00Z,9,Tue,0,73,0
34,2021-06-08,2021-06-08T09:07:00Z,9,Tue,8,74,1
34,2021-06-08,2021-06-08T09:08:00Z,9,Tue,0,76,0
34,2021-06-08,2021-06-08T09:09:00Z,9,Tue,17,77,1
34,2021-06-08,2021-06-08T09:10:00Z,9,Tue,35,77,1
34,2021-06-08,2021-06-08T09:11:00Z,9,Tue,0,87,0
34,2021-06-08,2021-06-08T09:12:00Z,9,Tue,0,94,0
34,2021-06-08,2021-06-08T09:13:00Z,9,Tue,0,84,0
34,2021-06-08,2021-06-08T09:14:00Z,9,Tue,0,83,0
34,2021-06-08,2021-06-08T09:15:00Z,9,Tue,0,80,0
34,2021-06-08,2021-06-08T09:16:00Z,9,Tue,0,81,0
34,2021-06-08,2021-06-08T09:17:00Z,9,Tue,0,80,0
34,2021-06-08,2021-06-08T09:18:00Z,9,Tue,0,80,0
34,2021-06-08,2021-06-08T09:19:00Z,9,Tue,15,87,1
34,2021-06-08,2021-06-08T09:20:00Z,9,Tue,8,93,1
34,2021-06-08,2021-06-08T09:21:00Z,9,Tue,5,78,1
34,2021-06-08,2021-06-08T09:22:00Z,9,Tue,0,72,0
34,2021-06-08,2021-06-08T09:23:00Z,9,Tue,9,86,1
34,2021-06-08,2021-06-08T09:24:00Z,9,Tue,0,88,0
34,2021-06-08,2021-06-08T09:25:00Z,9,Tue,0,87,0
34,2021-06-08,2021-06-08T09:26:00Z,9,Tue,0,95,0
34,2021-06-08,2021-06-08T09:27:00Z,9,Tue,0,92,0
34,2021-06-08,2021-06-08T09:28:00Z,9,Tue,12,94,1
