id,date,time,hour,weekday,steps,HR,intensity
45,2022-02-09,2022-02-09T08:00:00Z,8,Wed,0,72,0
45,2022-02-09,2022-02-09T08:01:00Z,8,Wed,0,90,0
45,2022-02-09,2022-02-09T08:02:00Z,8,Wed,11,98,1
45,2022-02-09,2022-02-09T08:03:00Z,8,Wed,0,82,0
45,2022-02-09,2022-02-09T08:04:00Z,8,Wed,0,99,0
45,2022-02-09,2022-02-09T08:05:00Z,8,Wed,7,99,1
45,2022-02-09,2022-02-09T08:06:00Z,8,Wed,0,71,0
45,2022-02-09,2022-02-09T08:07:00Z,8,Wed,0,94,0
45,2022-02-09,2022-02-09T08:08:00Z,8,Wed,0,80,0
45,2022-02-09,2022-02-09T08:09:00Z,8,Wed,0,109,0
45,2022-02-09,2022-02-09T08:10:00Z,8,Wed,0,121,0
45,2022-02-09,2022-02-09T08:11:00Z,8,Wed,0,93,0
45,2022-02-09,2022-02-09T08:12:00Z,8,Wed,NA,NA,0
45,2022-02-09,2022-02-09T08:13:00Z,8,Wed,0,86,0
45,2022-02-09,2022-02-09T08:14:00Z,8,Wed,0,70,0
45,2022-02-09,2022-02-09T08:15:00Z,8,Wed,0,92,0
45,2022-02-09,2022-02-09T08:16:00Z,8,Wed,0,98,0
45,2022-02-09,2022-02-09T08:17:00Z,8,Wed,0,86,0
45,2022-02-09,2022-02-09T08:18:00Z,8,Wed,0,85,0
45,2022-02-09,2022-02-09T08:19:00Z,8,Wed,0,70,0
45,2022-02-09,2022-02-09T08:20:00Z,8,Wed,0,74,0
45,2022-02-09,2022-02-09T08:21:00Z,8,Wed,0,70,0
45,2022-02-09,2022-02-09T08:22:00Z,8,Wed,NA,NA,0
45,2022-02-09,2022-02-09T08:23:00Z,8,Wed,0,126,1
45,2022-02-09,2022-02-09T08:24:00Z,8,Wed,0,143,0
45,2022-02-09,2022-02-09T08:25:00Z,8,Wed,0,96,0
45,2022-02-09,2022-02-09T08:26:00Z,8,Wed,0,106,0
45,2022-02-09,2022-02-09T08:27:00Z,8,Wed,0,104,0
45,2022-02-09,2022-02-09T08:28:00Z,8,Wed,0,109,0
45,2022-02-09,2022-02-09T08:29:00Z,8,Wed,0,111,0
45,2022-02-09,2022-02-09T08:30:00Z,8,Wed,0,109,0
45,2022-02-09,2022-02-09T08:31:00Z,8,Wed,0,70,0
45,2022-02-09,2022-02-09T08:32:00Z,8,Wed,NA,NA,0
45,2022-02-09,2022-02-09T08:33:00Z,8,Wed,NA,NA,0
45,2022-02-09,2022-02-09T08:34:00Z,8,Wed,NA,NA,0
